IL_id,solute_id,population,unique_rank,ref_id,original_index,entry_id,SMILES_IL,SMILES_solute,IL_name,solute_name,temperature,gamma,intercept,slope,r_squared,t_p_value,rsd,normalized_mae
ABiCtA,AAGIBL,55,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 82, 82, 82, 82, 82, 82, 166, 166, 166, 166, 166, 166, 166, 195, 195, 195]","[65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 206, 207, 208, 209, 210, 211, 212, 213, 15076, 15077, 15078, 15079, 15080, 15081, 19714, 19715, 19716, 19717, 19718, 19719, 42500, 42501, 42502, 42503, 48147, 48148, 48149, 48375, 48376, 48377]","['SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'SmAqL', 'vEgke', 'vEgke', 'vEgke', 'vEgke', 'vEgke', 'vEgke', 'vEgke', 'vEgke', 'HzwKN', 'HzwKN', 'HzwKN', 'HzwKN', 'HzwKN', 'HzwKN', 'VyvMe', 'VyvMe', 'VyvMe', 'VyvMe', 'VyvMe', 'VyvMe', 'XUEMi', 'XUEMi', 'XUEMi', 'XUEMi', 'vRYvA', 'vRYvA', 'vRYvA', 'CWylY', 'CWylY', 'CWylY']","['CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F', 'CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F']","['CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO', 'CO']","['1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide', '1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide']","['methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol', 'methanol']","[301.8, 301.8, 301.8, 301.8, 301.8, 312.4, 312.4, 312.4, 312.4, 312.4, 322.9, 322.9, 322.9, 322.9, 333.2, 333.2, 333.2, 333.2, 344.0, 344.0, 344.0, 344.0, 354.3, 354.3, 354.3, 293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15, 301.95, 312.45, 323.05, 333.45, 343.95, 354.45, 298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 303.15, 313.15, 323.15, 333.15, 313.15, 323.15, 333.15, 298.15, 313.15, 333.15]","[1.34, 1.43, 1.46, 1.46, 1.5, 1.17, 1.27, 1.29, 1.34, 1.35, 1.15, 1.15, 1.22, 1.25, 1.05, 1.07, 1.1, 1.17, 0.98, 0.99, 1.0, 1.02, 0.87, 0.9, 0.93, 1.5, 1.54, 1.26, 1.27, 1.05, 1.08, 0.91, 0.93, 1.46, 1.34, 1.22, 1.1, 0.99, 0.93, 1.51, 1.37, 1.25, 1.15, 1.06, 0.98, 1.3, 1.19, 1.1, 1.02, 1.16, 1.14, 1.05, 1.34, 1.17, 1.0]",-2.527789067720387,865.6373706394779,0.9231113974258519,0.0,100.6440251050839,0.2223124444733118
